S003,S007,S017,S019,X001,X003,X007,X011,X025A,X047,C001,D057,D063_B
DEU,2760601803,0.625972698443682,0.4589242657211745,1,63,1,1,NA,5,1,1,2
DEU,2760601804,0.7219299449120875,0.5292741531613545,2,75,5,2,NA,4,3,1,3
DEU,2760601805,0.8460196463685651,0.6202490076015873,2,70,5,1,NA,7,3,1,1
DEU,2760601806,0.5459742264412372,0.4002743595610243,2,31,1,2,NA,7,2,1,3
DEU,2760601807,0.6840790054735907,0.5015241975612835,2,46,1,1,NA,5,2,4,1
DEU,2760601808,0.43467200452479243,0.31867449012081556,1,48,1,1,NA,7,3,3,1
DEU,2760601809,0.4490962814459493,0.3292494732008426,1,26,6,0,NA,2,2,4,1
DEU,2760601810,0.5459742264412372,0.4002743595610243,2,30,1,1,NA,1,1,1,1
DEU,2760601811,0.3781001950396876,0.2771995564807094,2,67,5,2,NA,2,1,2,1
DEU,2760601812,0.2689462696859683,0.1971746845205046,1,66,1,0,NA,5,3,1,1
DEU,2760601813,0.20961236462021643,0.15367475412039328,1,66,5,3,NA,3,3,1,2
DEU,2760601814,0.4482778827553872,0.32864947416084106,2,70,5,3,NA,7,3,1,1
DEU,2760601815,0.2893039371137004,0.21209966064054284,2,38,1,2,NA,2,2,2,1
DEU,2760601816,0.3824990880014589,0.28042455132071764,2,73,1,2,NA,4,1,1,3
DEU,2760601817,0.47272754363592984,0.34657444548088695,1,26,2,0,NA,5,2,3,1
DEU,2760601818,0.23027693155690931,0.16882472988043204,1,43,2,0,NA,5,1,3,1
DEU,2760601819,0.2525782958747264,0.1851747037204739,2,56,3,0,NA,7,2,3,1
DEU,2760601820,0.6729283233146822,0.49334921064126264,1,42,1,1,NA,4,2,2,1
DEU,2760601821,0.2947258284386743,0.216074654280553,2,61,1,2,NA,2,2,2,1
DEU,2760601822,0.2947258284386743,0.216074654280553,2,62,1,3,NA,6,3,2,2
DEU,2760601823,0.42556731909228906,0.3119995008007984,2,33,1,1,NA,3,2,4,1
DEU,2760601824,0.23027693155690931,0.16882472988043204,1,47,1,1,NA,7,2,NA,2
DEU,2760601825,0.5346189446096882,0.39194937288100307,1,30,6,0,NA,4,1,3,1
DEU,2760601826,0.42556731909228906,0.3119995008007984,2,38,1,0,NA,2,3,3,1
DEU,2760601827,0.6953319874688194,0.5097741843613046,1,25,2,0,NA,3,2,3,2
DEU,2760601828,0.2947258284386743,0.216074654280553,2,63,1,2,NA,7,1,1,1
DEU,2760601829,0.6953319874688194,0.5097741843613046,1,22,6,0,NA,6,1,3,1
DEU,2760601830,0.3500700398879359,0.2566495893606568,1,20,6,0,NA,5,2,4,1
DEU,2760601831,0.15570035087943848,0.11414981736029214,2,49,3,1,NA,4,2,4,1
DEU,2760601832,0.47272754363592984,0.34657444548088695,1,22,2,0,NA,4,2,3,1
DEU,2760601833,0.28909933744105987,0.21194966088054243,1,48,1,1,NA,7,2,3,1
DEU,2760601834,0.56264909976144,0.4124993400010557,2,72,5,2,NA,6,3,2,1
DEU,2760601835,0.7509830984270419,0.550574119081409,1,50,1,2,NA,5,2,4,1
DEU,2760601836,0.7190655494951202,0.5271741565213491,2,25,2,1,NA,8,3,4,1
DEU,2760601837,1.5720415847334632,1.1525231559629494,2,24,6,0,NA,5,2,4,1
DEU,2760601838,2.6176482117628592,1.9190969294449114,2,52,1,4,NA,5,1,2,2
DEU,2760601839,2.941529493552808,2.156546549525519,1,43,1,1,NA,4,1,3,2
DEU,2760601840,2.6176482117628592,1.9190969294449114,2,51,3,1,NA,4,2,3,1
DEU,2760601841,2.187988899217759,1.604097433444105,1,70,5,2,NA,3,1,2,3
DEU,2760601842,2.187988899217759,1.604097433444105,1,19,6,0,NA,5,2,3,2
DEU,2760601843,2.707160568543088,1.9847218244450793,1,49,1,2,NA,6,3,2,2
DEU,2760601844,2.8880266791573113,2.117321612285419,2,82,6,0,NA,4,1,1,3
DEU,2760601845,3.8572153284554718,2.8278704754072375,1,39,6,1,NA,4,3,3,3
DEU,2760601846,2.9690481495229584,2.176721517245571,2,44,1,2,NA,5,3,2,1
DEU,2760601847,0.9634598584642257,0.7063488698418077,1,55,1,3,NA,5,1,NA,2
DEU,2760601848,0.5459742264412372,0.4002743595610243,2,33,6,0,NA,5,3,4,1
DEU,2760601849,0.9634598584642257,0.7063488698418077,1,59,1,0,NA,6,2,3,1
DEU,2760601850,0.46444125689398863,0.34049945520087144,2,21,6,0,NA,7,1,3,3
DEU,2760601851,0.5401431357709824,0.39599936640101346,1,72,5,1,NA,3,3,3,1
DEU,2760601852,0.2939074297481122,0.21547465524055145,2,44,1,0,NA,5,2,3,1
DEU,2760601853,0.4267949171281323,0.3128994993608008,2,65,3,2,NA,4,2,1,1
DEU,2760601854,1.0067326892276964,0.738073819081889,1,22,2,0,NA,2,1,4,NA
DEU,2760601855,0.49052771515565535,0.3596244246009203,1,48,1,2,NA,7,3,3,NA
DEU,2760601856,0.4590193655690147,0.3365244615608612,2,50,3,1,NA,3,2,3,1
DEU,2760601857,0.41850863038619107,0.30682450908078523,1,49,1,0,NA,6,1,3,2
DEU,2760601858,0.6840790054735907,0.5015241975612835,2,47,1,0,NA,5,3,2,1
DEU,2760601859,0.34444354889032147,0.25252459596064625,2,40,1,1,NA,6,2,2,3
DEU,2760601860,0.5401431357709824,0.39599936640101346,1,70,5,0,NA,3,1,2,3
DEU,2760601861,0.3832151868557007,0.280949550480719,1,18,6,0,NA,4,2,4,1
DEU,2760601862,0.9468872849803432,0.6941988892817766,2,52,1,1,NA,3,3,4,1
DEU,2760601863,1.0411054342313044,0.7632737787619533,2,24,2,0,NA,5,2,4,1
DEU,2760601864,0.9743036411141734,0.7142988571218281,1,40,1,2,NA,3,2,3,1
DEU,2760601865,0.3035236143622168,0.2225246439605695,1,60,3,1,NA,2,2,2,1
DEU,2760601866,0.4890955174471717,0.3585744262809177,1,37,1,1,NA,6,3,2,1
DEU,2760601867,0.3035236143622168,0.2225246439605695,1,68,5,2,NA,7,1,1,2
DEU,2760601868,0.922539923936121,0.676348917841731,2,28,6,0,NA,5,2,4,1
DEU,2760601869,0.9055581511069575,0.6638989377616991,1,71,1,3,NA,5,3,1,2
DEU,2760601870,0.5401431357709824,0.39599936640101346,1,74,1,2,NA,6,1,2,1
DEU,2760601871,0.506793389130577,0.37154940552095095,1,28,1,1,NA,2,2,1,1
DEU,2760601872,0.4267949171281323,0.3128994993608008,2,69,1,3,NA,5,3,2,2
DEU,2760601873,0.3886370781806746,0.2849245441207292,2,42,1,1,NA,5,2,4,1
DEU,2760601874,0.33165606935028874,0.24314961096062224,2,45,1,0,NA,6,3,4,1
DEU,2760601875,0.15549575120679793,0.11399981760029174,1,66,1,2,NA,6,3,3,1
DEU,2760601876,0.3620391207374065,0.26542457532067926,1,65,1,1,NA,5,2,3,1
DEU,2760601877,0.29370283007547165,0.21532465548055105,1,32,1,1,NA,6,1,1,1
DEU,2760601878,0.28050615119015787,0.2056496709605263,1,50,1,1,NA,3,2,2,1
DEU,2760601879,0.16992002812795487,0.12457480068031881,2,45,1,2,NA,6,2,2,1
DEU,2760601880,0.25135069783888325,0.1842747051604716,1,42,2,0,NA,5,3,3,1
DEU,2760601881,0.9007500587999051,0.66037394340169,2,36,1,0,NA,7,2,3,1
DEU,2760601882,0.21871705005271974,0.16034974344041036,2,65,5,2,NA,4,2,2,1
DEU,2760601883,0.22915163335738645,0.16799973120042996,2,29,2,1,NA,3,2,2,1
DEU,2760601884,0.3620391207374065,0.26542457532067926,1,62,1,2,NA,5,3,2,2
DEU,2760601885,0.5834159665344532,0.4277243156410947,1,37,6,0,NA,6,2,1,1
DEU,2760601886,0.31579959472064817,0.23152462956059253,2,39,1,1,NA,7,2,2,1
DEU,2760601887,0.29370283007547165,0.21532465548055105,1,35,6,0,NA,5,2,2,1
DEU,2760601888,0.41748563202298844,0.3060745102807833,2,70,1,1,NA,4,2,2,1
DEU,2760601889,0.18250290799534707,0.13379978592034245,2,43,1,0,NA,7,3,1,2
DEU,2760601890,0.23027693155690931,0.16882472988043204,1,49,6,0,NA,9,1,1,1
DEU,2760601891,0.331758369186609,0.24322461084062244,1,68,5,2,NA,6,3,2,3
DEU,2760601892,0.36255061991900783,0.2657995747206802,2,47,1,2,NA,8,2,3,1
DEU,2760601893,0.20040537935139285,0.14692476492037598,2,60,1,0,NA,3,2,3,1
DEU,2760601894,0.5346189446096882,0.39194937288100307,1,36,1,1,NA,6,2,3,2
DEU,2760601895,0.5017806971508841,0.36787441140094146,2,56,3,1,NA,4,2,3,1
DEU,2760601896,0.5346189446096882,0.39194937288100307,1,30,1,1,NA,2,2,4,1
DEU,2760601897,0.20040537935139285,0.14692476492037598,2,65,5,2,NA,3,2,3,1
DEU,2760601898,0.2030651750957197,0.148874761800381,1,24,2,0,NA,2,3,2,1
DEU,2760601899,1.0961427461716051,0.8036237142020566,2,69,5,2,NA,5,1,3,1
DEU,2760601900,1.629840992254411,1.194898088163058,2,25,2,0,NA,3,2,2,1
DEU,2760601901,1.5527069156689337,1.1383481786429133,1,59,4,2,NA,6,3,2,1
DEU,2760601902,1.629840992254411,1.194898088163058,2,23,6,0,NA,3,2,3,1
DEU,2760601903,1.584931364109816,1.1619731408429737,1,44,1,1,NA,4,2,4,1
DEU,2760601904,0.7788086539061531,0.5709740864414612,1,62,3,2,NA,5,3,4,1
DEU,2760601905,1.191076994276808,0.8732236028422345,2,64,1,1,NA,2,2,4,1
DEU,2760601906,1.584931364109816,1.1619731408429737,1,40,1,0,NA,6,3,4,1
DEU,2760601907,1.8371004606392616,1.346847845043447,2,71,5,2,NA,4,1,1,1
DEU,2760601908,0.10608493026411149,0.07777487556019903,2,32,6,2,NA,6,2,3,1
DEU,2760601909,0.3720645046967922,0.2727745635606981,1,55,1,1,NA,7,2,3,1
DEU,2760601910,0.24439430896910547,0.17917471332045856,1,88,1,1,NA,5,2,4,2
DEU,2760601911,0.10608493026411149,0.07777487556019903,2,31,1,2,NA,NA,3,3,1
DEU,2760601912,0.389557776707557,0.28559954304073093,1,36,6,3,NA,5,2,NA,1
DEU,2760601913,0.27876705397271345,0.20437467300052306,2,74,5,1,NA,NA,2,2,2
DEU,2760601914,0.15304055513511167,0.11219982048028715,2,28,1,1,NA,NA,2,3,1
DEU,2760601915,0.1479255633190986,0.10844982648027755,1,22,1,1,NA,3,2,2,1
DEU,2760601916,0.14025307559507894,0.10282483548026315,1,50,6,0,NA,1,1,3,3
DEU,2760601917,0.13298978721634036,0.09749984400024954,2,47,1,2,NA,NA,2,4,1
DEU,2760601918,1.12529819952288,0.8249986800021114,1,42,1,0,NA,5,3,2,1
DEU,2760601919,0.7782971547245519,0.5705990870414603,2,68,6,0,NA,3,2,3,1
DEU,2760601920,1.0551205118071803,0.7735487623219798,2,36,1,0,NA,6,2,4,1
DEU,2760601921,0.5580456071270281,0.409124345401047,1,29,6,0,NA,7,1,1,2
DEU,2760601922,1.1979310833102659,0.8782485948022477,1,50,1,2,NA,5,3,2,1
DEU,2760601923,1.1572157484548016,0.8483986425621713,2,22,6,0,NA,4,2,4,1
DEU,2760601924,0.6676087318260285,0.4894492168812526,2,55,1,1,NA,9,3,4,1
DEU,2760601925,1.1358350826638668,0.8327236676421311,2,40,3,0,NA,3,2,4,1
DEU,2760601926,1.0649412960939253,0.780748750801998,2,25,6,0,NA,5,2,4,1
DEU,2760601927,0.690421595325447,0.5061741901212954,1,46,1,1,NA,7,1,1,2
DEU,2760601928,1.304322913083338,0.9562484700024473,2,70,5,0,NA,5,1,1,3
DEU,2760601929,1.0880610591023048,0.7976987236820416,2,59,3,2,NA,8,2,4,1
DEU,2760601930,0.8457127468596043,0.6200240079615867,2,67,5,2,NA,5,2,4,1
DEU,2760601931,0.5580456071270281,0.409124345401047,1,26,6,0,NA,3,2,3,2
DEU,2760601932,3.7435602103036607,2.744545608727024,1,38,1,1,NA,4,2,4,1
DEU,2760601933,1.1023830361871412,0.8081987068820684,1,53,4,1,NA,7,2,2,1
DEU,2760601934,1.0649412960939253,0.780748750801998,2,27,6,0,NA,4,2,3,1
DEU,2760601935,0.8457127468596043,0.6200240079615867,2,66,1,2,NA,7,1,3,1
DEU,2760601936,1.12529819952288,0.8249986800021114,1,42,1,1,NA,4,1,2,1
DEU,2760601937,0.8457127468596043,0.6200240079615867,2,66,1,3,NA,3,2,1,1
DEU,2760601938,1.12529819952288,0.8249986800021114,1,48,3,2,NA,5,3,3,3
DEU,2760601939,1.0880610591023048,0.7976987236820416,2,58,1,2,NA,6,3,2,1
DEU,2760601940,0.9094455448871275,0.6667489332017064,1,73,1,2,NA,4,3,4,1
DEU,2760601941,1.0649412960939253,0.780748750801998,2,27,2,0,NA,6,2,4,1
DEU,2760601942,1.0293409530544744,0.7546487925619314,1,38,3,0,NA,4,2,4,1
DEU,2760601943,1.033944445688886,0.7580237871619399,1,23,6,0,NA,3,1,2,2
DEU,2760601944,0.7622360804222706,0.55882410588143006,1,66,1,1,NA,7,1,4,1
DEU,2760601945,0.5265372575403876,0.38602438236098796,1,58,1,2,NA,9,2,3,1
DEU,2760601946,0.7079148673362117,0.5189991696013282,1,75,3,2,NA,3,3,3,1
DEU,2760601947,0.8758911985740815,0.6421489725616434,1,45,1,2,NA,8,2,2,1
DEU,2760601948,1.2479557032708737,0.9149235361223413,1,39,1,2,NA,7,2,4,1
DEU,2760601949,0.5039289937136097,0.3694494088809455,2,39,6,0,NA,6,2,2,1
DEU,2760601950,0.8840751854797025,0.6481489629616588,2,45,1,1,NA,6,2,4,1
DEU,2760601951,0.9605954630472583,0.7042488732018023,2,48,3,1,NA,8,2,4,1
DEU,2760601952,0.6582994467208847,0.4826242278012351,2,66,5,1,NA,3,3,1,3
DEU,2760601953,0.6582994467208847,0.4826242278012351,2,66,3,1,NA,9,2,4,1
DEU,2760601954,0.8212630859790617,0.6020990366415409,2,30,1,2,NA,7,2,4,1
DEU,2760601955,0.8289355737030815,0.6077240276415553,2,19,6,0,NA,8,2,3,1
DEU,2760601956,2.7225055439911277,1.9959718064451082,2,60,1,4,NA,4,1,1,3
DEU,2760601957,1.7964874256201175,1.3170728926833706,1,23,6,0,NA,8,1,1,1
DEU,2760601958,2.2435377103396617,1.6448223682842094,2,40,1,2,NA,6,2,2,1
DEU,2760601959,2.2227708435666487,1.6295973926441707,1,48,3,1,NA,8,2,4,1
DEU,2760601960,3.166998332802665,2.3218462850459423,1,36,1,0,NA,8,1,3,2
DEU,2760601961,3.396763765177973,2.4902960155263734,2,38,1,1,NA,4,2,3,1
DEU,2760601962,4.199203681274106,3.0785950742478785,2,73,5,3,NA,4,2,1,3
DEU,2760601963,1.7801194518088757,1.30507291188334,1,63,1,2,NA,8,3,4,2
DEU,2760601964,2.927923615322213,2.1465715654854933,1,29,1,0,NA,6,3,2,1
DEU,2760601965,4.199203681274106,3.0785950742478785,2,70,5,4,NA,4,1,2,2
DEU,2760601966,2.2227708435666487,1.6295973926441707,1,41,1,1,NA,8,1,2,2
DEU,2760601967,3.6565030495951176,2.6807207108468605,2,44,1,3,NA,5,1,2,3
DEU,2760601968,3.1524717560451876,2.3111963020859148,1,68,4,1,NA,2,1,1,3
DEU,2760601969,2.1493195610887006,1.5757474788040329,2,52,5,4,NA,6,3,4,1
DEU,2760601970,5.644495768806765,4.13819337889059,2,83,2,1,NA,NA,2,1,1
DEU,2760601971,4.708452266476369,3.451944476888834,2,55,3,1,NA,NA,2,2,2
DEU,2760601972,3.6219257049188696,2.655370751406796,1,83,6,0,NA,7,1,3,3
DEU,2760601973,2.927105216631651,2.1459715664454917,1,57,6,0,NA,4,2,4,1
DEU,2760601974,5.116117114212614,3.7508189986895992,2,58,3,1,NA,5,2,2,2
DEU,2760601975,2.927923615322213,2.1465715654854933,1,26,6,0,NA,5,3,NA,2
DEU,2760601976,2.7225055439911277,1.9959718064451082,2,66,5,3,NA,3,1,2,1
DEU,2760601977,2.927923615322213,2.1465715654854933,1,29,1,0,NA,7,2,2,2
DEU,2760601978,2.2227708435666487,1.6295973926441707,1,49,1,1,NA,4,3,2,3
DEU,2760601979,2.084154565352694,1.5279725552439105,2,37,1,0,NA,4,1,1,3
DEU,2760601980,0.31723179242913185,0.23257462788059521,2,40,1,2,NA,6,2,4,1
DEU,2760601981,0.44674338521058327,0.32752447596083817,1,58,1,2,NA,6,3,3,1
DEU,2760601982,0.22485504023193545,0.16484973624042187,1,51,1,2,NA,8,2,3,1
DEU,2760601983,0.33472506443989664,0.24539960736062805,2,86,5,2,NA,4,NA,2,NA
DEU,2760601984,0.25135069783888325,0.1842747051604716,1,49,1,1,NA,8,2,3,1
DEU,2760601985,0.7271472365644209,0.5330991470413643,1,70,5,2,NA,6,2,2,1
DEU,2760601986,0.15897394564168685,0.11654981352029826,2,34,6,0,NA,6,2,4,1
DEU,2760601987,0.5158980745630802,0.3782243948409679,1,26,6,0,NA,3,2,3,1
DEU,2760601988,0.5476110238223615,0.40147435764102746,2,56,1,3,NA,7,2,2,1
DEU,2760601989,0.15897394564168685,0.11654981352029826,2,39,2,1,NA,8,2,2,1
DEU,2760601990,0.25626108998225583,0.18787469940048082,2,63,1,3,NA,9,2,2,1
DEU,2760601991,0.31579959472064817,0.23152462956059253,2,36,1,2,NA,5,2,2,1
DEU,2760601992,0.2686393701770075,0.19694968488050402,2,22,6,0,NA,3,2,4,2
DEU,2760601993,0.3620391207374065,0.26542457532067926,1,66,5,1,NA,8,1,1,1
DEU,2760601994,0.27569805888310556,0.20212467660051725,2,58,1,1,NA,8,2,3,1
DEU,2760601995,0.31579959472064817,0.23152462956059253,2,33,6,0,NA,4,2,4,1
DEU,2760601996,0.25135069783888325,0.1842747051604716,1,43,1,3,NA,8,2,3,2
DEU,2760601997,0.2597392844171447,0.19042469532048734,1,21,6,0,NA,6,2,2,1
DEU,2760601998,0.39569576688677266,0.29009953584074244,2,46,3,1,NA,5,2,4,1
DEU,2760601999,0.5834159665344532,0.4277243156410947,1,38,1,1,NA,7,2,3,1
DEU,2760602000,0.2686393701770075,0.19694968488050402,2,24,6,0,NA,4,2,3,1
DEU,2760602001,0.557227208436466,0.4085243463610455,1,51,1,2,NA,5,2,2,1
DEU,2760602002,0.9719507448788074,0.7125738598818235,2,71,5,4,NA,7,2,2,1
DEU,2760602003,0.2597392844171447,0.19042469532048734,1,21,6,0,NA,3,2,4,1
DEU,2760602004,0.5158980745630802,0.3782243948409679,1,25,2,0,NA,4,2,3,1
DEU,2760602005,0.15549575120679793,0.11399981760029174,1,65,1,2,NA,5,2,2,2
DEU,2760602006,0.39569576688677266,0.29009953584074244,2,47,1,2,NA,6,2,3,1
DEU,2760602007,0.5476110238223615,0.40147435764102746,2,52,1,2,NA,4,2,2,1
DEU,2760602008,0.39569576688677266,0.29009953584074244,2,44,3,0,NA,5,2,3,1
DEU,2760602009,0.21871705005271974,0.16034974344041036,2,65,1,1,NA,4,2,3,1
DEU,2760602010,0.19917778131554975,0.1460247663603737,2,48,3,2,NA,5,2,3,1
DEU,2760602011,0.5335959462464855,0.39119937408100114,2,23,2,0,NA,4,2,3,1
DEU,2760602012,0.4993255010791979,0.36607441428093684,1,43,1,1,NA,4,2,3,1
DEU,2760602013,0.4993255010791979,0.36607441428093684,1,44,1,1,NA,4,2,2,1
DEU,2760602014,0.41748563202298844,0.3060745102807833,2,73,5,3,NA,3,2,3,1
DEU,2760602015,0.39569576688677266,0.29009953584074244,2,44,1,0,NA,5,2,3,1
DEU,2760602016,0.15549575120679793,0.11399981760029174,1,68,1,2,NA,4,2,2,1
DEU,2760602017,0.4993255010791979,0.36607441428093684,1,44,1,1,NA,5,2,3,1
DEU,2760602018,3.0454661272541936,2.2327464276057136,1,52,1,2,NA,5,2,1,1
DEU,2760602019,1.6459020665566921,1.206673069323088,2,32,2,0,NA,5,2,2,1
DEU,2760602020,1.418796429925711,1.040173335722662,1,23,6,0,NA,7,2,1,1
DEU,2760602021,3.316151494157607,2.4311961100862223,2,71,1,3,NA,4,2,1,1
DEU,2760602022,3.0057737907619324,2.2036464741656396,2,58,1,2,NA,6,3,2,1
DEU,2760602023,0.9021822565083889,0.6614239417216927,1,72,1,3,NA,7,2,2,1
DEU,2760602024,2.4438407898547343,1.7916721333245853,2,36,1,2,NA,5,2,1,1
DEU,2760602025,0.6482740627614991,0.4752742395612164,2,27,6,0,NA,4,2,3,1
DEU,2760602026,0.6848974041641528,0.502124196601285,1,42,1,1,NA,5,2,3,1
DEU,2760602027,0.9714392456972061,0.7121988604818227,1,61,1,3,NA,4,2,2,1
DEU,2760602028,0.43988929617712574,0.32249948400082534,2,55,3,1,NA,4,2,3,1
DEU,2760602029,0.20132607787827522,0.14759976384037773,1,35,6,0,NA,4,2,3,1
DEU,2760602030,0.19222139244577194,0.14092477452036065,1,53,1,3,NA,3,3,4,1
DEU,2760602031,0.40889244577208644,0.2997745203607672,2,60,3,0,NA,3,2,3,1
DEU,2760602032,0.33533886345781816,0.24584960664062916,2,76,3,4,NA,4,2,NA,1
DEU,2760602033,0.2019398768961968,0.14804976312037887,1,42,1,4,NA,7,2,2,1
DEU,2760602034,0.21063536298341906,0.1544247529203952,1,43,2,1,NA,4,2,3,2
DEU,2760602035,0.17902471356045815,0.1312497900003359,1,62,3,2,NA,2,2,3,1
DEU,2760602036,0.922539923936121,0.676348917841731,2,18,6,0,NA,1,2,4,1
DEU,2760602037,0.27487966019254345,0.20152467756051573,2,30,2,0,NA,3,2,3,1
DEU,2760602038,0.4490962814459493,0.3292494732008426,1,26,6,0,NA,1,2,2,1
DEU,2760602039,0.4490962814459493,0.3292494732008426,1,25,2,0,NA,2,2,2,3
DEU,2760602040,0.46444125689398863,0.34049945520087144,2,25,2,0,NA,2,2,2,1
DEU,2760602041,0.5079186873300998,0.3723744042009529,1,34,6,1,NA,4,2,2,2
DEU,2760602042,0.4490962814459493,0.3292494732008426,1,27,2,0,NA,4,2,4,1
DEU,2760602043,0.46444125689398863,0.34049945520087144,2,23,2,0,NA,1,2,3,1
DEU,2760602044,2.3079866072214266,1.6920722926843301,1,25,6,0,NA,6,3,3,1
DEU,2760602045,4.363804117913408,3.199269881168188,2,38,3,1,NA,7,2,3,1
DEU,2760602046,0.3930359711424458,0.2881495389607374,2,73,6,0,NA,5,2,3,1
SWE,7520600001,0.8357054747935616,1.0394346701412458,2,38,6,0,NA,5,2,3,3
SWE,7520600002,0.7102888947385951,0.8834438989286009,2,51,1,2,NA,5,2,2,1
SWE,7520600003,1.1781168408695235,1.4653194538178154,1,70,1,1,NA,7,2,3,1
SWE,7520600004,0.988932560720408,1.230015622786577,2,21,6,7,NA,6,NA,3,3
SWE,7520600005,0.5044649903624793,0.6274440178637801,2,65,2,2,NA,5,2,2,1
SWE,7520600006,1.471862147880466,1.830674313284162,2,51,1,1,NA,5,2,2,1
SWE,7520600007,0.7071582922129622,0.879550114692739,2,48,1,1,NA,5,2,2,1
SWE,7520600008,2.430093856023451,3.022504796049069,1,81,5,3,NA,7,2,1,1
SWE,7520600009,0.5978544794686963,0.743600098841662,1,19,6,0,NA,4,2,3,1
SWE,7520600010,1.297644707828652,1.6139859550107611,1,61,1,3,NA,8,2,2,1
SWE,7520600011,1.0209490942510453,1.2698371819042853,1,21,2,0,NA,6,2,3,3
SWE,7520600012,0.5839969436767661,0.7263643578069231,2,57,1,3,NA,7,2,3,1
SWE,7520600013,0.9994927225683904,1.2431501524482467,2,67,3,2,NA,5,2,3,1
SWE,7520600014,1.2417339337278914,1.544445191203845,1,20,6,0,NA,5,2,3,3
SWE,7520600015,0.5814229616360094,0.7231628876069768,2,42,2,0,NA,7,1,NA,1
SWE,7520600016,0.7573924559230089,0.9420304178146875,1,48,1,2,NA,6,3,2,1
SWE,7520600017,1.5072593217713484,1.8747006489693387,1,50,1,2,NA,6,2,1,1
SWE,7520600018,1.7733978751153332,2.205718750143449,1,34,1,2,NA,7,2,3,2
SWE,7520600019,0.901377983630158,1.1211168950623855,2,71,4,0,NA,5,2,4,1
SWE,7520600020,0.8487029090647122,1.0556006331650651,2,20,6,0,NA,3,2,4,1
SWE,7520600021,0.4971449120624177,0.6183394428637036,2,52,1,3,NA,6,2,3,1
SWE,7520600022,1.8797110755052053,2.3379490988870715,1,65,1,3,NA,5,2,NA,NA
SWE,7520600023,0.44423307099303755,0.5525286952649721,1,65,1,3,NA,8,2,2,1
SWE,7520600024,0.901377983630158,1.1211168950623855,2,78,1,1,NA,3,2,2,1
SWE,7520600025,1.0369231239655368,1.2897053780665881,2,63,1,1,NA,6,2,3,1
SWE,7520600026,0.4971449120624177,0.6183394428637036,2,56,2,3,NA,7,2,3,1
SWE,7520600027,1.4956051251040778,1.860205379482684,1,47,1,2,NA,6,2,2,3
SWE,7520600028,0.31949121135437186,0.3973771285502138,2,70,5,2,NA,5,2,2,1
SWE,7520600029,0.4019673721005028,0.49995941803545124,1,76,3,3,NA,4,1,3,3
SWE,7520600030,1.6557770238165626,2.059424158975824,2,38,2,0,NA,2,2,3,1
SWE,7520600031,0.6254821093861582,0.7779628226195998,1,51,2,2,NA,9,2,3,1
SWE,7520600032,1.0669187171544925,1.3270133297941449,1,66,1,2,NA,7,2,2,1
SWE,7520600033,0.6227252513909832,0.7745338947649045,1,41,6,0,NA,7,2,NA,3
SWE,7520600034,1.9980142819633182,2.4850923905016398,1,76,1,4,NA,5,2,2,1
SWE,7520600035,0.9500514388524991,1.1816560184732576,2,24,1,1,NA,3,2,3,1
SWE,7520600036,1.402590931335499,1.7445160837506206,2,52,3,4,NA,5,2,2,1
SWE,7520600037,0.9994927225683904,1.2431501524482467,2,67,3,2,NA,4,2,2,2
SWE,7520600038,0.44423307099303755,0.5525286952649721,1,66,2,3,NA,4,2,NA,1
SWE,7520600039,0.37530684939926257,0.46679956392943106,2,73,1,3,NA,8,2,3,1
SWE,7520600040,0.6227252513909832,0.7745338947649045,1,46,3,2,NA,7,2,NA,1
SWE,7520600041,0.35308476667132305,0.4391601575513968,2,68,1,1,NA,5,2,4,2
SWE,7520600042,1.471862147880466,1.830674313284162,2,54,1,2,NA,6,2,NA,1
SWE,7520600043,1.0369231239655368,1.2897053780665881,2,64,6,0,NA,3,2,2,2
SWE,7520600044,0.8508482122129697,1.0582689206628975,2,63,6,0,NA,4,2,3,2
SWE,7520600045,0.6871139901144219,0.8546193906895795,2,39,2,2,NA,4,2,1,3
SWE,7520600046,0.5839969436767661,0.7263643578069231,2,57,3,2,NA,6,2,2,1
SWE,7520600047,0.7673250776808304,0.954384424976157,2,71,6,2,NA,NA,2,2,2
SWE,7520600048,0.44423307099303755,0.5525286952649721,1,69,1,3,NA,8,2,3,3
SWE,7520600049,0.45895139423969217,0.5708350674623037,2,19,6,0,NA,7,2,3,3
SWE,7520600050,0.6254821093861582,0.7779628226195998,1,58,1,2,NA,7,2,3,1
SWE,7520600051,0.965408784127092,1.2007571941879254,1,81,1,2,NA,4,2,2,1
SWE,7520600052,1.402590931335499,1.7445160837506206,2,55,1,0,NA,5,2,2,1
SWE,7520600053,0.7071582922129622,0.879550114692739,2,41,6,1,NA,5,2,2,3
SWE,7520600054,1.6557770238165626,2.059424158975824,2,39,1,2,NA,5,2,2,1
SWE,7520600055,0.6254821093861582,0.7779628226195998,1,58,2,0,NA,5,2,4,1
SWE,7520600056,1.2375875524991466,1.5392880006208292,1,20,6,0,NA,6,2,3,3
SWE,7520600057,0.6254821093861582,0.7779628226195998,1,57,6,0,NA,8,2,2,1
SWE,7520600058,0.7607454203397281,0.9462007715668261,1,56,1,2,NA,7,2,2,1
SWE,7520600059,0.8624220054925834,1.072664185936049,1,72,6,0,NA,3,2,2,1
SWE,7520600060,0.5839969436767661,0.7263643578069231,2,53,1,1,NA,6,2,3,3
